,source,target
963,23,XXIII
964,23,twenty-three
965,23,23
966,23,xxiii
967,chock,chock
968,chock,wedge
969,chock,chock
970,chock,chock
971,chock,chock
972,chock,chock-a-block
973,Grandeur,magnificence
974,Grandeur,brilliance
975,Grandeur,splendor
976,Grandeur,splendour
977,Grandeur,grandeur
978,Grandeur,grandness
979,Grandeur,nobility
980,Grandeur,nobleness
981,Grandeur,magnanimousness
982,Grandeur,grandeur
983,Surveyor,surveyor
984,Surveyor,surveyor
985,Acropolis,acropolis
986,Mansion,sign_of_the_zodiac
987,Mansion,star_sign
988,Mansion,sign
989,Mansion,mansion
990,Mansion,house
991,Mansion,planetary_house
992,Mansion,mansion
993,Mansion,mansion_house
994,Mansion,manse
995,Mansion,hall
996,Mansion,residence
997,WTC,World_Trade_Center
998,WTC,WTC
999,WTC,twin_towers
1000,Marvel,wonder
1001,Marvel,marvel
1002,Marvel,wonder
1003,Marvel,marvel
1004,Marvel,marvel
1005,colony,colony
1006,colony,settlement
1007,colony,colony
1008,colony,Colony
1009,colony,colony
1010,colony,colony
1011,colony,dependency
1012,colony,colony
1013,Rasta,Rastafarian
1014,Rasta,Rasta
1015,Triose,triose
1016,Panchayat,panchayat
1017,Panchayat,panchayet
1018,Panchayat,punchayet
1019,ace,one
1020,ace,1
1021,ace,I
1022,ace,ace
1023,ace,single
1024,ace,unity
1025,ace,ace
1026,ace,ace
1027,ace,adept
1028,ace,champion
1029,ace,sensation
1030,ace,maven
1031,ace,mavin
1032,ace,virtuoso
1033,ace,genius
1034,ace,hotshot
1035,ace,star
1036,ace,superstar
1037,ace,whiz
1038,ace,whizz
1039,ace,wizard
1040,ace,wiz
1041,ace,angiotensin_converting_enzyme
1042,ace,angiotensin-converting_enzyme
1043,ace,ACE
1044,ace,Allied_Command_Europe
1045,ace,ACE
1046,ace,ace
1047,ace,breeze_through
1048,ace,ace
1049,ace,pass_with_flying_colors
1050,ace,sweep_through
1051,ace,sail_through
1052,ace,nail
1053,ace,ace
1054,ace,ace
1055,ace,ace
1056,ace,ace
1057,ace,A-one
1058,ace,crack
1059,ace,first-rate
1060,ace,super
1061,ace,tiptop
1062,ace,topnotch
1063,ace,top-notch
1064,ace,tops
1065,Stud,stud
1066,Stud,he-man
1067,Stud,macho-man
1068,Stud,stud
1069,Stud,rivet
1070,Stud,scantling
1071,Stud,stud
1072,Stud,stud
1073,Stud,studhorse
1074,Stud,stud
1075,Stud,stud_poker
1076,Stud,dot
1077,Stud,stud
1078,Stud,constellate
1079,Stud,stud
1080,Miracle,miracle
1081,Miracle,miracle
1082,Bypass,beltway
1083,Bypass,bypass
1084,Bypass,ring_road
1085,Bypass,ringway
1086,Bypass,bypass
1087,Bypass,shunt
1088,Bypass,electrical_shunt
1089,Bypass,bypass
1090,Bypass,bypass
1091,Bypass,short-circuit
1092,Bypass,go_around
1093,Bypass,get_around
1094,Postal,postal
1095,Upper,upper_berth
1096,Upper,upper
1097,Upper,upper
1098,Upper,amphetamine
1099,Upper,pep_pill
1100,Upper,upper
1101,Upper,speed
1102,Upper,upper
1103,Upper,upper
1104,Upper,upper
1105,Arcade,arcade
1106,Arcade,arcade
1107,Arcade,colonnade
1108,Westside,westside
1109,flyover,overpass
1110,flyover,flyover
1111,flyover,flyover
1112,flyover,fly-by
1113,flyover,flypast
1114,PEBBLE,pebble
1115,Lane,lane
1116,Lane,lane
1117,Tulip,tulip
1118,Glory,glory
1119,Glory,glorification
1120,Glory,glory
1121,Glory,resplendence
1122,Glory,resplendency
1123,Glory,aura
1124,Glory,aureole
1125,Glory,halo
1126,Glory,nimbus
1127,Glory,glory
1128,Glory,gloriole
1129,Glory,glory
1130,residencies,residency
1131,residencies,residence
1132,residencies,abidance
1133,residencies,residency
1134,villa,Villa
1135,villa,Pancho_Villa
1136,villa,Francisco_Villa
1137,villa,Doroteo_Arango
1138,villa,villa
1139,villa,villa
1140,villa,villa
1141,Villa,Villa
1142,Villa,Pancho_Villa
1143,Villa,Francisco_Villa
1144,Villa,Doroteo_Arango
1145,Villa,villa
1146,Villa,villa
1147,Villa,villa
1148,Tea,tea
1149,Tea,tea
1150,Tea,afternoon_tea
1151,Tea,teatime
1152,Tea,tea
1153,Tea,Camellia_sinensis
1154,Tea,tea
1155,Tea,tea
1156,Tea,tea_leaf
1157,Sus,Sus
1158,Sus,genus_Sus
1159,Bungalow,bungalow
1160,Bungalow,cottage
1161,Fort,garrison
1162,Fort,fort
1163,Fort,fortress
1164,Fort,fort
1165,Fort,fort
1166,Fort,fort_up
1167,Fort,fortify
1168,Fort,fort
1169,Fort,fort
1170,Sovereign,sovereign
1171,Sovereign,crowned_head
1172,Sovereign,monarch
1173,Sovereign,autonomous
1174,Sovereign,independent
1175,Sovereign,self-governing
1176,Sovereign,sovereign
1177,Sovereign,sovereign
1178,Sovereign,supreme
1179,35,thirty-five
1180,35,35
1181,35,xxxv
1182,Ho,holmium
1183,Ho,Ho
1184,Ho,atomic_number_67
1185,Feet,foot
1186,Feet,human_foot
1187,Feet,pes
1188,Feet,foot
1189,Feet,ft
1190,Feet,foot
1191,Feet,animal_foot
1192,Feet,foot
1193,Feet,foundation
1194,Feet,base
1195,Feet,fundament
1196,Feet,foot
1197,Feet,groundwork
1198,Feet,substructure
1199,Feet,understructure
1200,Feet,foot
1201,Feet,invertebrate_foot
1202,Feet,foot
1203,Feet,foot
1204,Feet,infantry
1205,Feet,foot
1206,Feet,metrical_foot
1207,Feet,foot
1208,Feet,metrical_unit
1209,Feet,foot
1210,Eros,Eros
1211,Eros,sexual_desire
1212,Eros,eros
1213,Eros,concupiscence
1214,Eros,physical_attraction
1215,KPS,kitchen_police
1216,KPS,KP
1217,Famous,celebrated
1218,Famous,famed
1219,Famous,far-famed
1220,Famous,famous
1221,Famous,illustrious
1222,Famous,notable
1223,Famous,noted
1224,Famous,renowned
1225,BK,berkelium
1226,BK,Bk
1227,BK,atomic_number_97
1228,Renaissance,Renaissance
1229,Renaissance,Renascence
1230,Renaissance,rebirth
1231,Renaissance,Renaissance
1232,Renaissance,Renascence
1233,Anna,anna
1234,Presidency,presidency
1235,Presidency,presidential_term
1236,Presidency,administration
1237,Presidency,presidency
1238,Presidency,presidentship
1239,Resort,resort
1240,Resort,resort_hotel
1241,Resort,holiday_resort
1242,Resort,haunt
1243,Resort,hangout
1244,Resort,resort
1245,Resort,repair
1246,Resort,stamping_ground
1247,Resort,recourse
1248,Resort,refuge
1249,Resort,resort
1250,Resort,recourse
1251,Resort,resort
1252,Resort,refuge
1253,Resort,fall_back
1254,Resort,resort
1255,Resort,recur
1256,Resort,repair
1257,Resort,resort
1258,Crossings,crossing
1259,Crossings,ford
1260,Crossings,crossing
1261,Crossings,crossing
1262,Crossings,intersection
1263,Crossings,crossroad
1264,Crossings,crossway
1265,Crossings,crossing
1266,Crossings,carrefour
1267,Crossings,crossing
1268,Crossings,crosswalk
1269,Crossings,crossover
1270,Crossings,hybridization
1271,Crossings,hybridisation
1272,Crossings,crossbreeding
1273,Crossings,crossing
1274,Crossings,cross
1275,Crossings,interbreeding
1276,Crossings,hybridizing
1277,Crossings,crossing
1278,Crossings,traverse
1279,Crossings,track
1280,Crossings,cover
1281,Crossings,cross
1282,Crossings,pass_over
1283,Crossings,get_over
1284,Crossings,get_across
1285,Crossings,cut_through
1286,Crossings,cut_across
1287,Crossings,intersect
1288,Crossings,cross
1289,Crossings,thwart
1290,Crossings,queer
1291,Crossings,spoil
1292,Crossings,scotch
1293,Crossings,foil
1294,Crossings,cross
1295,Crossings,frustrate
1296,Crossings,baffle
1297,Crossings,bilk
1298,Crossings,cross
